temp,gdp_loss,damage_fun,labels
5.74776468848312,0.4322535680074233,Weitzman2012,Weitzman (2012)
5.829713304583822,0.4541950093017141,Weitzman2012,Weitzman (2012)
5.906406576238622,0.4747003706905835,Weitzman2012,Weitzman (2012)
5.977887836346603,0.4937219533542601,Weitzman2012,Weitzman (2012)
6.044209497412897,0.5112423864393663,Weitzman2012,Weitzman (2012)
6.105430352891354,0.5272678839965961,Weitzman2012,Weitzman (2012)
6.161612874134239,0.5418219918046483,Weitzman2012,Weitzman (2012)
6.212820548947257,0.5549400577713692,Weitzman2012,Weitzman (2012)
6.259115295251655,0.5666645179939301,Weitzman2012,Weitzman (2012)
6.300554969826043,0.5770409915729136,Weitzman2012,Weitzman (2012)
6.337190978538066,0.5861151151483787,Weitzman2012,Weitzman (2012)
6.369065981521539,0.5939300145341392,Weitzman2012,Weitzman (2012)
6.396211674713782,0.6005242973615483,Weitzman2012,Weitzman (2012)
6.416125014885251,0.6053248294516683,Weitzman2012,Weitzman (2012)
6.430406545820607,0.6087480607089888,Weitzman2012,Weitzman (2012)
6.440246468352819,0.6110969678336123,Weitzman2012,Weitzman (2012)
6.446540357493848,0.6125952088087855,Weitzman2012,Weitzman (2012)
6.44997096205525,0.6134104699742056,Weitzman2012,Weitzman (2012)
6.451066035137657,0.6136705008104596,Weitzman2012,Weitzman (2012)
6.450239313675234,0.613474200714883,Weitzman2012,Weitzman (2012)
6.447819681409521,0.6128993463544751,Weitzman2012,Weitzman (2012)
6.444072049547386,0.6120080266124244,Weitzman2012,Weitzman (2012)
6.439212425005514,0.6108505037718422,Weitzman2012,Weitzman (2012)
6.43341888810461,0.6094679869897368,Weitzman2012,Weitzman (2012)
6.426839679082417,0.6078946484334142,Weitzman2012,Weitzman (2012)
6.419599229264249,0.6061591078439952,Weitzman2012,Weitzman (2012)
6.41180272037687,0.604285540687956,Weitzman2012,Weitzman (2012)
0.85,0.0022986315824999994,HS_market_only,"H&S (2017) 
Market Only"
1.0163451840888142,0.0032863512930685025,HS_market_only,"H&S (2017) 
Market Only"
1.1851551366968422,0.0044687074550327,HS_market_only,"H&S (2017) 
Market Only"
1.3556249583779156,0.005846697573715841,HS_market_only,"H&S (2017) 
Market Only"
1.5273585561076066,0.007421873063115955,HS_market_only,"H&S (2017) 
Market Only"
1.7001349343678214,0.009195985985100246,HS_market_only,"H&S (2017) 
Market Only"
1.873777657488223,0.01117037184778895,HS_market_only,"H&S (2017) 
Market Only"
2.0480892421806303,0.01334532857002384,HS_market_only,"H&S (2017) 
Market Only"
2.22282475136036,0.015719617205290845,HS_market_only,"H&S (2017) 
Market Only"
2.3976876937292686,0.018290128072477436,HS_market_only,"H&S (2017) 
Market Only"
2.572337478816038,0.021051711463047917,HS_market_only,"H&S (2017) 
Market Only"
2.746401848574651,0.02399715095855799,HS_market_only,"H&S (2017) 
Market Only"
2.9194904594782147,0.027117249613230976,HS_market_only,"H&S (2017) 
Market Only"
3.0912075508467023,0.030400998588760348,HS_market_only,"H&S (2017) 
Market Only"
3.2611627243132637,0.03383580062787671,HS_market_only,"H&S (2017) 
Market Only"
3.4289795046447553,0.037407724986574235,HS_market_only,"H&S (2017) 
Market Only"
3.5943017126836865,0.0411017750199151,HS_market_only,"H&S (2017) 
Market Only"
3.753841982087713,0.04483152293267063,HS_market_only,"H&S (2017) 
Market Only"
3.91063103504403,0.04865474526688664,HS_market_only,"H&S (2017) 
Market Only"
4.064344590460214,0.052554821089744345,HS_market_only,"H&S (2017) 
Market Only"
4.214693851639114,0.05651498093194345,HS_market_only,"H&S (2017) 
Market Only"
4.361423992550677,0.06051849715489992,HS_market_only,"H&S (2017) 
Market Only"
4.50431219311061,0.06454884647497013,HS_market_only,"H&S (2017) 
Market Only"
4.6431653635345045,0.0685898448060782,HS_market_only,"H&S (2017) 
Market Only"
4.77781767504889,0.07262575555048927,HS_market_only,"H&S (2017) 
Market Only"
4.908127991241409,0.0766413731147421,HS_market_only,"H&S (2017) 
Market Only"
5.033977273156521,0.08062208382156563,HS_market_only,"H&S (2017) 
Market Only"
5.155266012761957,0.08455390658742715,HS_market_only,"H&S (2017) 
Market Only"
5.27191173384098,0.08842351578835858,HS_market_only,"H&S (2017) 
Market Only"
5.383846586575801,0.09221824868424229,HS_market_only,"H&S (2017) 
Market Only"
5.491015051782251,0.09592609964620903,HS_market_only,"H&S (2017) 
Market Only"
5.593371762577219,0.09953570325866842,HS_market_only,"H&S (2017) 
Market Only"
5.69087944484563,0.10303630816629457,HS_market_only,"H&S (2017) 
Market Only"
5.783506972883586,0.10641774332164931,HS_market_only,"H&S (2017) 
Market Only"
5.8712275327247685,0.10967037807163399,HS_market_only,"H&S (2017) 
Market Only"
5.954016882643036,0.11278507730798565,HS_market_only,"H&S (2017) 
Market Only"
6.031851697935637,0.11575315270338121,HS_market_only,"H&S (2017) 
Market Only"
6.104707985130279,0.11856631086320539,HS_market_only,"H&S (2017) 
Market Only"
6.172559549051859,0.12121659904496601,HS_market_only,"H&S (2017) 
Market Only"
6.235376494575431,0.1236963489328336,HS_market_only,"H&S (2017) 
Market Only"
6.293123743236563,0.1259981188030993,HS_market_only,"H&S (2017) 
Market Only"
6.345759543027542,0.12811463427607625,HS_market_only,"H&S (2017) 
Market Only"
6.393233947532379,0.13003872771920072,HS_market_only,"H&S (2017) 
Market Only"
6.435487237885887,0.13176327624249048,HS_market_only,"H&S (2017) 
Market Only"
6.472448257697966,0.13328113810838976,HS_market_only,"H&S (2017) 
Market Only"
6.504032626841227,0.13458508726032362,HS_market_only,"H&S (2017) 
Market Only"
